,LONGITUDE,LATITUDE
616828,-87.622184053,41.857838242
616998,-87.663769116,41.943374661
617017,-87.642209501,41.863501352
617039,-87.806767944,41.942680787
617306,-87.639499956,41.878155377
617310,-87.741645644,41.789329323
617497,-87.641544074,41.87685514
617522,-87.649097513,41.930906698
617602,-87.645987721,41.8320155
617695,-87.622415217,41.892454014
617702,-87.66724058,41.98157887
617717,-87.678130428,41.910364204
617734,-87.639499956,41.878155377
617789,-87.668675867,41.976076063
617827,-87.653415624,41.9179944
617834,-87.625607659,41.864263275
617836,-87.631725819,41.891728178
617887,-87.651954819,41.874243182
617915,-87.59709715,41.736647164
617962,-87.66419709,41.869409054
617981,-87.681849494,41.88743405
618240,-87.677191234,41.910059843
618241,-87.629610541,41.895773515
618256,-87.666369399,42.009176976
618257,-87.671301993,41.990217401
618263,-87.596262695,41.789364411
618264,-87.678130428,41.910364204
618272,-87.619668637,41.865732312
618379,-87.632062286,41.878025655
618491,-87.776489568,41.93855424
618572,-87.622247991,41.884632076
618615,-87.652156209,41.857902693
618617,-87.550803536,41.713304177
618660,-87.647385994,41.877721138
618716,-87.690796243,41.961408694
618735,-87.683712384,41.868901114
618753,-87.666849361,41.877924584
618792,-87.679075957,41.954854382
618820,-87.615866646,41.89479837
618826,-87.644454132,41.933687744
619021,-87.673923954,41.886928139
619025,-87.69785017,41.923355894
619353,-87.764187271,41.996630431
619403,-87.637120956,41.889682961
619560,-87.666563343,42.020509239
619830,-87.632767198,41.869009602
619846,-87.674874698,41.948339267
619853,-87.678062723,41.910364022
619916,-87.807002913,41.949389617
619973,-87.657702107,42.000928173
620028,-87.812160715,41.945275343
620123,-87.74127656,41.787835631
620184,-87.630562518,41.893127755
620234,-87.740458945,41.902331663
620286,-87.697074803,41.918216514
620338,-87.679283872,41.976988998
620441,-87.668176411,41.978607404
620560,-87.624503361,41.880487543
620723,-87.716835593,41.917391781
620891,-87.723207113,41.968403357
620900,-87.634000823,41.894609759
620912,-87.68603837,41.87191374
621006,-87.709805175,41.930392308
621077,-87.642058833,41.867728804
621080,-87.692565154,41.920117475
621139,-87.637155093,41.881407212
621159,-87.699653914,41.917574359
621235,-87.644326815,41.932702284
621238,-87.650992722,41.837942966
621286,-87.629421739,41.885855996
621494,-87.679283872,41.976988998
621671,-87.604769836,41.788311258
621677,-87.628503064,41.902171928
621786,-87.715899889,41.934392895
621816,-87.641377478,41.883108072
621945,-87.634059068,41.854105415
621978,-87.668487158,41.706322628
622034,-87.695481429,41.921614362
622082,-87.69202089,41.973725499
622170,-87.631566571,41.911310361
622275,-87.657310954,41.98378038
622336,-87.654255859,41.940001076
622360,-87.630562518,41.893127755
622379,-87.667068678,41.714
622381,-87.677515948,41.910278011
622399,-87.676206876,41.830489873
622442,-87.69202089,41.973725499
622474,-87.631093653,41.896347015
622616,-87.634538115,41.919078039
622698,-87.683172108,41.869128539
622711,-87.678130428,41.910364204
622806,-87.620422057,41.893365397
622872,-87.634592464,41.88053925
622908,-87.631263221,41.883100962
622952,-87.736437176,41.880709192
623081,-87.77555967,41.914820427
623114,-87.80453038,41.922803593
623182,-87.766696606,41.940000631
623283,-87.687616424,41.967406598
623286,-87.692834057,41.981866037
623303,-87.676795028,41.801095035
623350,-87.639637284,41.883565313
623547,-87.631261323,41.880801066
623584,-87.686156215,41.900409342
623683,-87.624272468,41.900801649
623736,-87.635545917,41.885248027
623818,-87.658604614,41.891769778
623917,-87.657382024,41.983559426
624045,-87.685770718,41.964622923
624076,-87.688216784,42.019407874
624090,-87.634592464,41.88053925
624210,-87.707719864,41.954031554
624240,-87.627883478,41.886707555
624319,-87.635436571,41.881822494
624427,-87.647114963,41.935339268
624577,-87.638760821,41.883265853
624593,-87.693220135,41.968467022
624803,-87.647452744,41.879942323
624869,-87.728203412,41.969192303
625102,-87.678062723,41.910364022
625106,-87.647385994,41.877721138
625358,-87.625164692,41.898261619
625388,-87.627110226,41.897426602
625615,-87.634022032,41.878006063
625776,-87.651185341,41.881605188
625857,-87.648729461,41.950021043
625893,-87.645909365,41.890245552
626072,-87.844075627,41.98109378
626228,-87.660604008,41.858709158
626289,-87.672147458,41.891011186
626298,-87.639178803,41.925500537
626346,-87.653962589,41.943820984
626591,-87.664135743,41.854569197
626607,-87.793740718,41.938301332
626763,-87.76603991,41.938469953
626916,-87.626556085,41.886831512
626927,-87.705061268,41.928292712
626932,-87.66030288,41.881673022
626994,-87.637120956,41.889682961
627034,-87.741384759,41.754660124
627113,-87.625867137,41.891590741
627126,-87.632062286,41.878025655
627203,-87.632868362,41.897254399
627210,-87.631622662,41.876813973
627215,-87.632062286,41.878025655
627408,-87.65502138,41.982989018
627492,-87.634490851,41.88331916
627754,-87.653152622,41.910729292
627821,-87.74127656,41.787835631
627911,-87.668841447,41.940944642
628098,-87.716263848,41.981249671
628133,-87.64868497,41.918943199
628191,-87.793740718,41.938301332
628204,-87.686089617,41.998055734
628353,-87.76603991,41.938469953
628371,-87.58767122,41.799450397
628406,-87.691457874,41.917649731
628451,-87.612923081,41.816815018
628466,-87.65104908,41.927234066
628509,-87.817099825,42.003521558
628519,-87.621494195,41.865931037
628583,-87.590396893,41.785995409
628664,-87.658378837,41.928816916
628670,-87.622565133,41.887999887
628739,-87.678062723,41.910364022
628858,-87.71017083,41.866463844
628881,-87.699692085,41.994787517
628923,-87.65593891,41.75035447
628932,-87.775692961,41.952959773
629031,-87.63318903,41.878014487
629084,-87.778210979,41.923897722
629095,-87.631002223,41.879302729
629179,-87.652255882,41.908854656
629236,-87.624272468,41.900801649
629342,-87.592350887,41.799394898
629377,-87.640333624,41.904472544
629403,-87.760385862,41.796133547
629494,-87.589048953,41.799653784
629608,-87.683376777,41.914351203
629610,-87.763859195,41.99743743
629637,-87.806246035,41.927927019
629811,-87.656345422,41.86953213
629823,-87.711574451,41.993111793
629832,-87.630562518,41.893127755
629866,-87.660378559,42.00565706
630020,-87.62469579,41.888140152
630026,-87.630562518,41.893127755
630086,-87.630562518,41.893127755
630211,-87.629065289,41.874662881
630236,-87.775692961,41.952959773
630253,-87.679283872,41.976988998
630359,-87.646504796,41.858183857
630404,-87.727578352,41.968357068
630461,-87.617589151,41.893341296
630518,-87.679075957,41.954854382
630625,-87.644891092,41.943710988
630652,-87.685770718,41.964622923
630687,-87.631896162,41.881856744
630729,-87.690160947,41.895598358
630781,-87.599498495,41.788690225
630895,-87.630562518,41.893127755
630966,-87.678062723,41.910364022
631022,-87.634860726,41.911255209
631043,-87.644078835,41.934911492
631064,-87.624384671,41.886567371
631171,-87.692049894,41.974568345
631442,-87.630562518,41.893127755
631450,-87.727578352,41.968357068
631473,-87.654918585,41.852624946
631549,-87.644456472,41.937338437
631564,-87.713800175,41.982897683
631612,-87.642058833,41.867728804
631775,-87.668470388,41.978616154
631999,-87.649097513,41.930906698
632022,-87.66139721,41.934631813
632039,-87.653152622,41.910729292
632147,-87.647493345,41.89175404
632219,-87.645991122,41.92361621
632222,-87.636649062,41.883234348
632231,-87.632646837,41.88752864
632237,-87.630950486,41.878814822
632345,-87.691099599,41.990381096
632450,-87.616446776,41.809567038
632548,-87.593700385,41.79136503
632584,-87.662647044,41.86943381
632656,-87.630562518,41.893127755
632660,-87.695634548,41.968666678
632690,-87.685340696,41.846499657
632705,-87.653932445,41.94735998
632750,-87.677634151,41.896010179
633279,-87.666019096,41.937513752
633281,-87.666369399,42.009176976
633302,-87.629775097,41.883322199
633319,-87.641257914,41.893014998
633353,-87.641119667,41.884187507
633384,-87.678062723,41.910364022
633495,-87.679283872,41.976988998
633642,-87.626034735,41.881147216
633645,-87.680270826,41.961550247
633655,-87.678062723,41.910364022
633675,-87.63397876,41.893735355
633703,-87.635807481,41.879472797
634016,-87.620034811,41.809218778
634133,-87.718735402,41.939307519
634173,-87.620736038,41.893286702
634223,-87.694874677,41.968452474
634247,-87.632868362,41.897254399
634297,-87.624428052,41.87666158
634374,-87.585799573,41.806170388
634423,-87.684393616,42.019372484
634468,-87.741645644,41.789329323
634534,-87.708396949,41.961225359
634560,-87.677755184,41.903072506
634661,-87.710726025,41.982937368
634726,-87.626728956,41.897651538
634772,-87.64868497,41.918943199
634884,-87.633164538,41.884361877
634954,-87.629781008,41.878050681
634986,-87.625383771,41.882205471
635136,-87.650773391,41.939856704
635147,-87.634538115,41.919078039
635152,-87.711064628,41.924564287
635163,-87.63311319,41.852726786
635288,-87.661172188,41.965435189
635291,-87.712875265,41.995478879
635329,-87.670390841,41.905709569
635542,-87.710323101,41.992344902
635758,-87.629775097,41.883322199
635835,-87.651185341,41.881605188
635857,-87.683712384,41.868901114
635871,-87.626728956,41.897651538
635886,-87.69695391,41.691504033
636135,-87.622184053,41.857838242
636174,-87.6335146,41.88331838
636248,-87.678062723,41.910364022
636308,-87.670452276,41.910702509
636392,-87.648781981,41.921905478
636431,-87.647493345,41.89175404
636474,-87.62663329,41.8757876
636522,-87.807002913,41.949389617
636577,-87.708499442,41.964611762
636844,-87.708312247,41.968022259
637182,-87.613656885,41.765628937
637327,-87.693856639,41.968461303
637548,-87.636403135,41.929904874
637551,-87.632548439,41.895852573
637601,-87.644198417,41.938435181
637611,-87.64699277,41.864750025
637636,-87.838385258,41.966453173
637696,-87.651831571,41.88004797
637764,-87.660796569,41.869242742
637772,-87.622955366,41.74356768
638014,-87.629997486,41.884590839
638084,-87.636523872,41.878560154
638122,-87.61873143,41.895718822
638179,-87.652255882,41.908854656
638203,-87.648227548,41.937140196
638249,-87.611569884,41.892094137
638314,-87.650807818,41.881826302
638336,-87.632582135,41.885444388
638338,-87.627948771,41.883108627
638353,-87.658468303,41.949417278
638356,-87.657310954,41.98378038
638374,-87.692714662,41.910150145
638441,-87.718097104,41.92835153
638480,-87.636649062,41.883234348
638516,-87.806246035,41.927927019
638570,-87.641119667,41.884187507
638580,-87.673233004,41.947042286
638590,-87.63318903,41.878014487
638621,-87.759257199,41.938556717
638628,-87.585772423,41.765936859
638671,-87.751479287,41.953483854
638776,-87.629781008,41.878050681
638848,-87.766648297,41.938617463
638915,-87.805905466,41.981000342
638935,-87.66879773,41.954183774
639066,-87.628761252,41.835100346
639130,-87.683077146,41.939404859
639260,-87.673897437,41.87095119
639272,-87.693638126,41.968154221
639406,-87.625868849,41.884387619
639482,-87.620588144,41.887705379
639509,-87.622166271,41.886027278
639636,-87.647089935,41.877674145
639652,-87.619716192,41.816478234
639707,-87.672920781,41.921365862
639709,-87.639764523,41.879616268
639723,-87.615646043,41.89097873
639737,-87.750248227,41.953485015
639830,-87.649239948,41.87802578
639844,-87.684927289,41.779349363
639870,-87.687741249,41.931968066
639926,-87.664078392,41.943931507
639927,-87.72836921,41.985931514
640078,-87.627305436,41.855885131
640131,-87.63030327,41.883320033
640252,-87.766390515,41.939654264
640345,-87.636297703,41.886025413
640442,-87.807002913,41.949389617
640477,-87.76603991,41.938469953
640582,-87.709805175,41.930392308
640649,-87.68682686,41.916299125
640734,-87.609518049,41.892249163
640793,-87.633697175,41.882448969
640833,-87.746053022,41.910761334
640981,-87.642209501,41.863501352
641137,-87.655610183,41.962230715
641161,-87.56729719,41.765928225
641226,-87.74231826,41.924402342
641251,-87.666369399,42.009176976
641258,-87.627948771,41.883108627
641295,-87.660135907,41.99052009
641457,-87.645820964,41.864687023
641464,-87.710388276,41.968544296
641508,-87.770812372,41.887043216
641536,-87.673315916,41.866905838
641672,-87.62443921,41.877066783
641772,-87.729948759,41.968330786
641824,-87.632547742,41.895815087
641885,-87.74127656,41.787835631
641907,-87.653415624,41.9179944
641909,-87.626976034,41.883109079
641996,-87.683713616,41.894774507
642001,-87.600059532,41.789423469
642031,-87.613002308,41.816813495
642180,-87.631263221,41.883100962
642272,-87.636403135,41.929904874
642291,-87.624662555,41.885848995
642399,-87.653152622,41.910729292
642484,-87.648781981,41.921905478
642536,-87.588363686,41.800409524
642541,-87.631992642,41.855281704
642563,-87.702043289,41.953846017
642629,-87.632141867,41.852010428
642693,-87.641119667,41.884187507
642809,-87.663193022,41.935608735
642813,-87.648781981,41.921905478
642818,-87.740458945,41.902331663
642939,-87.697356799,41.927896171
642950,-87.713458146,41.966671227
642961,-87.609518049,41.892249163
643032,-87.636523872,41.878560154
643043,-87.639764523,41.879616268
643062,-87.637164794,41.885243233
643068,-87.682581808,41.869137506
643191,-87.624307178,41.891688517
643274,-87.653208325,41.917732851
643299,-87.666849361,41.877924584
643470,-87.644408587,41.935989257
643569,-87.648729461,41.950021043
643606,-87.628503064,41.902171928
643656,-87.636523872,41.878560154
643672,-87.692049894,41.974568345
643708,-87.71255298,41.975813778
643872,-87.634955203,41.888074281
643940,-87.635436571,41.881822494
643998,-87.654926518,41.896384295
644066,-87.629922583,41.896720932
644076,-87.703704452,41.988059676
644115,-87.668495747,41.978066283
644238,-87.653928731,41.932746527
644471,-87.630391645,41.882093367
644477,-87.653344336,41.921832534
644548,-87.636661838,41.883748217
644576,-87.661624502,41.694792946
644675,-87.802621962,41.909040116
644693,-87.799867627,41.909068752
644736,-87.775692961,41.952959773
644747,-87.684667428,41.914900977
644887,-87.666369399,42.009176976
644972,-87.766696606,41.940000631
645125,-87.70159761,41.987089026
645467,-87.675668943,41.903327164
645491,-87.622247991,41.884632076
645508,-87.630755777,41.872164396
645601,-87.621438688,41.890001335
645646,-87.664565129,41.921581373
645649,-87.710782676,41.968540487
645710,-87.637120956,41.889682961
645714,-87.664542382,41.857713874
645747,-87.69785017,41.923355894
645770,-87.618001236,41.891732135
645836,-87.693856639,41.968461303
645958,-87.653928731,41.932746527
645999,-87.806767944,41.942680787
646110,-87.636676091,41.8855345
646136,-87.753808217,41.924249422
646348,-87.674122161,42.009034911
646494,-87.630562518,41.893127755
646539,-87.664065591,41.943461566
646593,-87.650773391,41.939856704
646698,-87.778614996,41.931211422
646725,-87.644320975,41.942258246
646928,-87.596262695,41.789364411
647163,-87.630056903,41.903812639
647181,-87.656459363,41.890980342
647213,-87.625270913,41.879429673
647270,-87.62645664,41.880675401
647344,-87.651954819,41.874243182
647386,-87.629121233,41.877146786
647408,-87.655398306,41.995202222
647422,-87.696324438,41.983982301
647462,-87.677693518,41.952396535
647500,-87.688536004,41.968308772
647510,-87.649929695,41.853301464
647522,-87.687616424,41.967406598
647526,-87.644399047,41.922477913
647542,-87.645743268,41.864688221
647551,-87.632961684,41.677802698
647568,-87.677383247,41.903298793
647610,-87.669578754,41.905200085
647633,-87.802621962,41.909040116
647920,-87.621494195,41.865931037
647951,-87.642849948,41.893991884
648001,-87.630502987,41.903256045
648054,-87.63404516,41.838315686
648104,-87.62547448,41.884608471
