,Unnamed: 0,LONGITUDE,LATITUDE,CCA
486,92150,-87.666913106,41.880318779,UNITED CENTER
487,92200,-87.714342768,41.994817043,"NORTH PARK,ALBANY PARK"
488,92526,-87.632646837,41.88752864,RIVER NORTH
489,92567,-87.582946626,41.73684227,"AVALON PARK,CALUMET HEIGHTS"
490,92604,-87.699957696,41.917351609,LOGAN SQUARE
491,92638,-87.657339668,41.948016352,WRIGLEYVILLE
492,92752,-87.609518049,41.892249163,
493,92984,-87.650992722,41.837942966,BRIDGEPORT
494,93050,-87.631263221,41.883100962,LOOP
495,93105,-87.631780113,41.848867887,"ARMOUR SQUARE,CHINATOWN"
496,93254,-87.654926518,41.896384295,"WICKER PARK,WEST TOWN"
497,93330,-87.641174311,41.927008096,LINCOLN PARK
498,93373,-87.699046755,41.975219998,LINCOLN SQUARE
499,93383,-87.627411853,41.860450996,NEAR SOUTH SIDE
500,93405,-87.630562518,41.893127755,RIVER NORTH
501,93444,-87.588936218,41.80073555,HYDE PARK
502,93447,-87.644198417,41.938435181,LAKE VIEW
503,93480,-87.690500511,42.008539539,WEST RIDGE
504,93560,-87.624602045,41.884530964,LOOP
505,93563,-87.689982849,41.99628183,WEST RIDGE
506,93735,-87.622035476,41.897721501,
507,93739,-87.677056059,41.808393615,BACK OF THE YARDS
508,93818,-87.629775097,41.883322199,LOOP
509,93857,-87.632831712,41.895283321,RIVER NORTH
510,93875,-87.648526618,41.949157243,LAKE VIEW
511,93980,-87.617589151,41.893341296,
512,94066,-87.628645222,41.736334713,"CHATHAM,BURNSIDE"
513,94134,-87.623080815,41.813006066,BRONZEVILLE
514,94166,-87.631263221,41.883100962,LOOP
515,94230,-87.623507509,41.895060786,
516,94346,-87.629294015,41.872767,PRINTERS ROW
517,94474,-87.626556085,41.886831512,LOOP
518,94520,-87.637163618,41.881722457,LOOP
519,94542,-87.692049894,41.974568345,LINCOLN SQUARE
520,94586,-87.647858308,41.925575954,LINCOLN PARK
521,94697,-87.683215839,41.847573841,LOWER WEST SIDE
522,94710,-87.675668943,41.903327164,"WICKER PARK,WEST TOWN"
523,94859,-87.638091433,41.918443591,LINCOLN PARK
524,94904,-87.669492004,41.721229676,BEVERLY
525,94982,-87.667915428,41.971279886,UPTOWN
526,95036,-87.666763563,41.954209783,LAKE VIEW
527,95061,-87.687616424,41.967406598,LINCOLN SQUARE
528,95100,-87.668912756,41.943432313,LAKE VIEW
529,95132,-87.637024697,41.920148393,LINCOLN PARK
530,95151,-87.709903439,41.930452251,LOGAN SQUARE
531,95152,-87.622574674,41.893475358,
532,95252,-87.633188634,41.883098112,LOOP
533,95359,-87.653928731,41.932746527,LAKE VIEW
534,95461,-87.677383247,41.903298793,"WICKER PARK,WEST TOWN"
535,95535,-87.632120577,41.878542932,LOOP
536,95675,-87.666019096,41.937513752,LAKE VIEW
537,95765,-87.697095682,41.91898681,LOGAN SQUARE
538,95768,-87.685770718,41.964622923,LINCOLN SQUARE
539,95911,-87.64511919,41.943554985,LAKE VIEW
540,95930,-87.668495747,41.978066283,ANDERSONVILLE
541,96043,-87.632120577,41.878542932,LOOP
542,96216,-87.646297112,41.845044714,BRIDGEPORT
543,96331,-87.659213209,41.903590314,"WICKER PARK,WEST TOWN"
544,96358,-87.620970559,41.88820137,LOOP
545,96386,-87.645577781,41.768711697,ENGLEWOOD
546,96496,-87.701411911,41.907739733,HUMBOLDT PARK
547,96731,-87.733667439,41.916962655,"BELMONT CRAIGIN,HERMOSA"
548,96756,-87.677830971,41.903071092,UKRAINIAN VILLAGE AND EAST VILLAGE
549,96860,-87.76603991,41.938469953,"BELMONT CRAGIN,HERMOSA"
550,96960,-87.632674115,41.889225372,RIVER NORTH
551,97049,-87.651182688,41.833618869,BRIDGEPORT
552,97117,-87.748872621,41.915176904,"BELMONT CRAGIN,HERMOSA"
553,97182,-87.629775097,41.883322199,LOOP
554,97211,-87.637155093,41.881407212,LOOP
555,97238,-87.655474544,41.896156347,"WICKER PARK,WEST TOWN"
556,97246,-87.630755777,41.872164396,LOOP
557,97249,-87.649097513,41.930906698,SHEFFIELD & DEPAUL
558,97339,-87.644951074,41.943809702,LAKE VIEW
559,97371,-87.747161464,41.944316998,PORTAGE PARK
560,97408,-87.656986709,41.881728772,WEST LOOP
561,97549,-87.623980519,41.900118457,STREETERVILLE
562,97766,-87.677191234,41.910059843,"WICKER PARK,WEST TOWN"
563,97872,-87.658421768,41.890961434,"WICKER PARK,WEST TOWN"
564,97894,-87.629781008,41.878050681,LOOP
565,97985,-87.675813378,41.866870839,"LITTLE ITALY, UIC"
566,98027,-87.637058522,41.878010924,LOOP
567,98083,-87.644399047,41.922477913,LINCOLN PARK
568,98137,-87.817099825,42.003521558,EDISON PARK
569,98152,-87.63311319,41.852726786,"ARMOUR SQUARE,CHINATOWN"
570,98175,-87.648378771,41.909253823,RIVER NORTH
571,98210,-87.655642817,41.890989624,"WICKER PARK,WEST TOWN"
572,98269,-87.759257199,41.938556717,"BELMONT CRAGIN,HERMOSA"
573,98282,-87.629610541,41.895773515,RUSH & DIVISION
574,98312,-87.654982424,41.969679946,UPTOWN
575,98422,-87.637024697,41.920148393,LINCOLN PARK
576,98479,-87.622166271,41.886027278,LOOP
577,98514,-87.689982849,41.99628183,WEST RIDGE
578,98566,-87.613882123,41.851019777,NEAR SOUTH SIDE
579,98573,-87.80453038,41.922803593,"MONTCLARE, GALEWOOD"
580,98624,-87.625050135,41.883334279,LOOP
581,98683,-87.69352967,41.903064338,HUMBOLDT PARK
582,98790,-87.705233016,41.927597889,LOGAN SQUARE
583,98814,-87.657382024,41.983559426,EDGEWATER
584,98861,-87.766175687,41.983768467,JEFFERSON PARK
585,98892,-87.683211043,41.84741816,LOWER WEST SIDE
586,98956,-87.625572735,41.878147859,LOOP
587,98985,-87.634661055,41.904829526,OLD TOWN
588,99086,-87.697356799,41.927896171,LOGAN SQUARE
589,99181,-87.654625555,41.964130219,UPTOWN
590,99268,-87.634414351,41.834666294,"ARMOUR SQUARE,CHINATOWN"
591,99274,-87.678130428,41.910364204,"WICKER PARK,WEST TOWN"
592,99458,-87.711574451,41.993111793,"NORTH PARK,ALBANY PARK"
593,99619,-87.621986906,41.899351735,
594,99631,-87.664281826,41.88471128,WEST LOOP
595,99700,-87.766468601,41.941894444,PORTAGE PARK
596,99722,-87.709708634,41.983171365,"NORTH PARK,ALBANY PARK"
597,100002,-87.634769095,41.88331786,LOOP
598,100004,-87.644951074,41.943809702,LAKE VIEW
599,100161,-87.649511688,41.94312984,LAKE VIEW
600,100165,-87.66100296,42.004715699,ROGERS PARK
601,100244,-87.646504796,41.858183857,LOWER WEST SIDE
602,100343,-87.647385994,41.877721138,GREEKTOWN
603,100377,-87.78921769,41.998626061,NORWOOD PARK
604,100404,-87.806280071,41.928883327,"MONTCLARE, GALEWOOD"
605,100432,-87.775692961,41.952959773,PORTAGE PARK
606,100618,-87.696303579,41.968442054,LINCOLN SQUARE
607,100621,-87.634626237,41.903905986,OLD TOWN
608,100670,-87.747005877,41.938074167,"BELMONT CRAGIN,HERMOSA"
609,100693,-87.667223183,41.898904321,"WICKER PARK,WEST TOWN"
610,100800,-87.673923954,41.886928139,UNITED CENTER
611,100817,-87.641487464,41.894006584,RIVER NORTH
612,100854,-87.642849948,41.893991884,RIVER NORTH
613,100871,-87.692785131,41.981447658,LINCOLN SQUARE
614,100970,-87.668912756,41.943432313,LAKE VIEW
615,101116,-87.668252474,42.016157042,ROGERS PARK
616,101362,-87.668841447,41.940944642,LAKE VIEW
617,101395,-87.708499442,41.964611762,"NORTH PARK,ALBANY PARK"
618,101425,-87.597378521,41.785857336,WOODLAWN
619,101460,-87.668309787,42.019474392,ROGERS PARK
620,101571,-87.641529678,41.927066755,LINCOLN PARK
621,101579,-87.682540524,42.019354611,ROGERS PARK
622,101594,-87.6624471,41.913784407,"WICKER PARK,WEST TOWN"
623,101616,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
624,101652,-87.63030327,41.883320033,LOOP
625,101687,-87.651612251,41.884445042,WEST LOOP
626,101811,-87.702436776,41.953844225,"IRVING PARK,AVONDALE"
627,101840,-87.630502987,41.903256045,RUSH & DIVISION
628,101892,-87.748453164,41.953962104,PORTAGE PARK
629,101958,-87.634538115,41.919078039,LINCOLN PARK
630,102012,-87.634592464,41.88053925,LOOP
631,102133,-87.64868497,41.918943199,LINCOLN PARK
632,102330,-87.64699277,41.864750025,"LITTLE ITALY, UIC"
633,102380,-87.660378559,42.00565706,ROGERS PARK
634,102398,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
635,102632,-87.672429583,41.903375619,"WICKER PARK,WEST TOWN"
636,102650,-87.776489568,41.93855424,DUNNING
637,102663,-87.658378837,41.928816916,SHEFFIELD & DEPAUL
638,102672,-87.651182688,41.833618869,BRIDGEPORT
639,102701,-87.723303765,41.793155061,"ARCHER HEIGHTS,WEST ELSDON"
640,103065,-87.621494195,41.865931037,NEAR SOUTH SIDE
641,103076,-87.712664598,41.99567001,"NORTH PARK,ALBANY PARK"
642,103215,-87.650992722,41.837942966,BRIDGEPORT
643,103224,-87.638007427,41.918445336,LINCOLN PARK
644,103227,-87.760385862,41.796133547,MIDWAY AIRPORT
645,103243,-87.682092852,41.917556919,BUCKTOWN
646,103335,-87.662832786,41.85774187,LOWER WEST SIDE
647,103501,-87.625953992,41.8673211,NEAR SOUTH SIDE
648,103533,-87.669869682,41.990585629,EDGEWATER
649,103568,-87.691099599,41.990381096,WEST RIDGE
650,103590,-87.691408906,41.96848269,LINCOLN SQUARE
651,103738,-87.669225954,41.986086205,EDGEWATER
652,103967,-87.629421739,41.885855996,LOOP
653,104172,-87.698895398,41.954080068,"IRVING PARK,AVONDALE"
654,104194,-87.806246035,41.927927019,"MONTCLARE, GALEWOOD"
655,104220,-87.680589203,41.917585992,BUCKTOWN
656,104244,-87.626138262,41.885828293,LOOP
657,104258,-87.627416234,41.900886707,GOLD COAST
658,104286,-87.649514756,41.943318356,LAKE VIEW
659,104383,-87.723950716,41.956820708,"IRVING PARK,AVONDALE"
660,104479,-87.766390515,41.939654264,PORTAGE PARK
661,104513,-87.692834057,41.981866037,LINCOLN SQUARE
662,104536,-87.692785131,41.981447658,LINCOLN SQUARE
663,104651,-87.637164794,41.885243233,LOOP
664,104656,-87.677830971,41.903071092,UKRAINIAN VILLAGE AND EAST VILLAGE
665,104693,-87.639098928,41.868889711,WEST LOOP
666,104752,-87.621438688,41.890001335,
667,104782,-87.67578578,41.954304982,NORTH CENTER
668,104807,-87.802627064,41.938165696,DUNNING
669,104824,-87.651182688,41.833618869,BRIDGEPORT
670,104862,-87.624501722,41.880395838,LOOP
671,104865,-87.627332923,41.900035302,RUSH & DIVISION
672,104915,-87.66879773,41.954183774,LAKE VIEW
673,104960,-87.765056961,41.894748349,AUSTIN
674,105105,-87.646504796,41.858183857,LOWER WEST SIDE
675,105152,-87.69785017,41.923355894,LOGAN SQUARE
676,105244,-87.686089617,41.998055734,WEST RIDGE
677,105256,-87.729632249,41.968114137,"NORTH PARK,ALBANY PARK"
678,105287,-87.644078835,41.934911492,LAKE VIEW
679,105298,-87.63030327,41.883320033,LOOP
680,105307,-87.655752955,41.973190362,UPTOWN
681,105312,-87.634538115,41.919078039,LINCOLN PARK
682,105422,-87.722270797,41.968194856,"NORTH PARK,ALBANY PARK"
683,105444,-87.629211595,41.87988544,LOOP
684,105482,-87.628242738,41.892501167,RIVER NORTH
685,105534,-87.743003421,41.807533457,MIDWAY AIRPORT
686,105573,-87.677329263,41.910594347,"WICKER PARK,WEST TOWN"
687,105626,-87.619668637,41.865732312,MUSEUM CAMPUS
688,105676,-87.648010451,41.910813473,OLD TOWN
689,105703,-87.625867137,41.891590741,RIVER NORTH
690,105812,-87.66139721,41.934631813,LAKE VIEW
691,105833,-87.655843244,41.973408536,UPTOWN
692,105901,-87.697094473,41.984430647,WEST RIDGE
693,105970,-87.737996905,41.953420907,"IRVING PARK,AVONDALE"
694,105999,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
695,106026,-87.599500566,41.79152143,HYDE PARK
696,106255,-87.766390515,41.939654264,PORTAGE PARK
697,106333,-87.662647044,41.86943381,"LITTLE ITALY, UIC"
698,106334,-87.630391645,41.882093367,LOOP
699,106381,-87.654949778,41.967644374,UPTOWN
700,106426,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
701,106506,-87.612866633,41.85110748,MUSEUM CAMPUS
702,106555,-87.637058522,41.878010924,LOOP
703,106762,-87.646795272,41.858062658,LOWER WEST SIDE
704,106795,-87.658111624,41.983766484,EDGEWATER
705,106811,-87.649529148,41.950822685,LAKE VIEW
706,106856,-87.707145153,41.909897849,HUMBOLDT PARK
707,106936,-87.659363056,41.97336108,UPTOWN
708,106996,-87.670761627,41.961680924,UPTOWN
709,107068,-87.666866503,42.019345945,ROGERS PARK
710,107142,-87.806767944,41.942680787,DUNNING
711,107162,-87.653928731,41.932746527,LAKE VIEW
712,107171,-87.632457875,41.880075102,LOOP
713,107338,-87.675668943,41.903327164,"WICKER PARK,WEST TOWN"
714,107460,-87.716263848,41.981249671,"NORTH PARK,ALBANY PARK"
715,107467,-87.686089617,41.998055734,WEST RIDGE
716,107475,-87.689651508,41.985361529,WEST RIDGE
717,107588,-87.631229887,41.890058266,RIVER NORTH
718,107716,-87.645743268,41.864688221,"LITTLE ITALY, UIC"
719,107805,-87.675783092,41.965251154,LINCOLN SQUARE
720,108064,-87.632556494,41.851078672,"ARMOUR SQUARE,CHINATOWN"
721,108115,-87.660378559,42.00565706,ROGERS PARK
722,108169,-87.638245404,41.882007859,WEST LOOP
723,108221,-87.686838322,41.900403138,UKRAINIAN VILLAGE AND EAST VILLAGE
724,108264,-87.667232331,41.966913741,UPTOWN
725,108276,-87.629922583,41.896720932,RUSH & DIVISION
726,108317,-87.604905198,41.744630715,"CHATHAM,BURNSIDE"
727,108375,-87.687616424,41.967406598,LINCOLN SQUARE
728,108383,-87.634538115,41.919078039,LINCOLN PARK
729,108519,-87.626034735,41.881147216,LOOP
730,108626,-87.654377246,41.943986057,LAKE VIEW
731,108672,-87.632120577,41.878542932,LOOP
732,108789,-87.747675133,41.953491522,PORTAGE PARK
733,108800,-87.672920781,41.921365862,BUCKTOWN
734,109139,-87.639098928,41.868889711,WEST LOOP
735,109313,-87.64868497,41.918943199,LINCOLN PARK
736,109361,-87.627948771,41.883108627,LOOP
737,109365,-87.604769836,41.788311258,HYDE PARK
738,109386,-87.76603991,41.938469953,"BELMONT CRAGIN,HERMOSA"
739,109562,-87.700835019,41.953851512,"IRVING PARK,AVONDALE"
740,109611,-87.532645194,41.688094405,SOUTHEAST SIDE
741,109637,-87.705061268,41.928292712,LOGAN SQUARE
742,109646,-87.654377246,41.943986057,LAKE VIEW
743,109660,-87.575451405,41.77863625,JACKSON PARK
744,109727,-87.639670688,41.92400932,LINCOLN PARK
745,109742,-87.629064716,41.736261699,"CHATHAM,BURNSIDE"
746,109928,-87.645882843,41.932671845,LINCOLN PARK
747,109930,-87.641119667,41.884187507,WEST LOOP
748,110020,-87.67913255,41.971856201,LINCOLN SQUARE
749,110046,-87.651256329,41.884232074,WEST LOOP
750,110054,-87.63318903,41.878014487,LOOP
751,110069,-87.6229018,41.894852961,
752,110246,-87.776594184,41.923702612,"BELMONT CRAGIN,HERMOSA"
753,110265,-87.668912756,41.943432313,LAKE VIEW
754,110313,-87.668912756,41.943432313,LAKE VIEW
755,110348,-87.659104816,41.950515523,WRIGLEYVILLE
756,110363,-87.703863296,41.809002287,"BRIGHTON PARK,MCKINLEY PARK"
757,110389,-87.669564918,41.979717097,ANDERSONVILLE
758,110437,-87.628242738,41.892501167,RIVER NORTH
759,110508,-87.639758685,41.881994338,WEST LOOP
760,110632,-87.69785017,41.923355894,LOGAN SQUARE
761,110784,-87.664542382,41.857713874,LOWER WEST SIDE
762,110791,-87.65502138,41.982989018,EDGEWATER
763,110823,-87.679075957,41.954854382,NORTH CENTER
764,110861,-87.624307178,41.891688517,STREETERVILLE
765,110863,-87.685607439,41.845303556,LOWER WEST SIDE
766,110910,-87.632674115,41.889225372,RIVER NORTH
767,110952,-87.65502138,41.982989018,EDGEWATER
768,111229,-87.812280307,41.952540149,DUNNING
769,111272,-87.634729782,41.906926209,OLD TOWN
770,111273,-87.604982748,41.798543632,HYDE PARK
771,111313,-87.709631804,41.983172868,"NORTH PARK,ALBANY PARK"
772,111466,-87.666745351,41.808477856,BACK OF THE YARDS
773,111538,-87.615421921,41.865135235,MUSEUM CAMPUS
774,111546,-87.717125847,41.778855338,WEST LAWN
775,111552,-87.639499956,41.878155377,WEST LOOP
776,111614,-87.660640927,41.965460917,UPTOWN
777,111638,-87.694874677,41.968452474,LINCOLN SQUARE
778,111680,-87.700835019,41.953851512,"IRVING PARK,AVONDALE"
779,111788,-87.641395717,41.894008227,RIVER NORTH
780,111801,-87.719078479,41.96844835,"NORTH PARK,ALBANY PARK"
781,111873,-87.649529148,41.950822685,LAKE VIEW
782,111883,-87.688830236,41.970773488,LINCOLN SQUARE
783,111897,-87.63311319,41.852726786,"ARMOUR SQUARE,CHINATOWN"
784,111954,-87.662742171,41.900813877,"WICKER PARK,WEST TOWN"
785,111969,-87.70159761,41.987089026,WEST RIDGE
786,112041,-87.625867137,41.891590741,RIVER NORTH
787,112166,-87.649568641,41.945219172,LAKE VIEW
788,112335,-87.710388276,41.968544296,"NORTH PARK,ALBANY PARK"
789,112381,-87.690025078,42.019420972,WEST RIDGE
790,112487,-87.64868497,41.918943199,LINCOLN PARK
791,112575,-87.636297703,41.886025413,LOOP
792,112649,-87.629775097,41.883322199,LOOP
793,112677,-87.647385994,41.877721138,GREEKTOWN
794,112733,-87.648781981,41.921905478,SHEFFIELD & DEPAUL
795,112931,-87.740659315,41.968562454,"NORTH PARK,ALBANY PARK"
796,112955,-87.708744818,41.929744188,LOGAN SQUARE
797,113122,-87.761089155,41.938533532,"BELMONT CRAGIN,HERMOSA"
798,113215,-87.649529148,41.950822685,LAKE VIEW
799,113288,-87.609518049,41.892249163,
800,113347,-87.624313887,41.884636249,LOOP
801,113376,-87.806968561,41.940111944,DUNNING
802,113396,-87.675668943,41.903327164,"WICKER PARK,WEST TOWN"
803,113487,-87.647385994,41.877721138,GREEKTOWN
804,113995,-87.620128222,41.89668041,
805,114051,-87.671180893,41.943047201,LAKE VIEW
806,114061,-87.623945706,41.898079921,STREETERVILLE
807,114194,-87.620034811,41.809218778,BRONZEVILLE
808,114407,-87.632062286,41.878025655,LOOP
809,114410,-87.708499442,41.964611762,"NORTH PARK,ALBANY PARK"
810,114413,-87.687738508,41.923199893,LOGAN SQUARE
811,114464,-87.660283259,41.810601294,BACK OF THE YARDS
812,114597,-87.725958157,41.918206113,"BELMONT CRAIGIN,HERMOSA"
813,114755,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
814,114825,-87.646795272,41.858062658,LOWER WEST SIDE
815,114834,-87.627110226,41.897426602,RUSH & DIVISION
816,114962,-87.636523872,41.878560154,LOOP
817,114969,-87.647493345,41.89175404,"WICKER PARK,WEST TOWN"
818,115049,-87.609518049,41.892249163,
819,115211,-87.701205631,41.966157929,"NORTH PARK,ALBANY PARK"
820,115215,-87.585772423,41.765936859,"SOUTH SHORE, GRAND CROSSING"
821,115281,-87.628645222,41.736334713,"CHATHAM,BURNSIDE"
822,115418,-87.677706928,41.915000006,BUCKTOWN
823,115465,-87.639670688,41.92400932,LINCOLN PARK
824,115501,-87.682735396,41.943054831,NORTH CENTER
825,115529,-87.633829661,41.879495472,LOOP
826,115562,-87.639098928,41.868889711,WEST LOOP
827,115627,-87.58767122,41.799450397,HYDE PARK
828,115675,-87.747258635,41.956802478,PORTAGE PARK
829,115740,-87.693220135,41.968467022,LINCOLN SQUARE
830,115756,-87.668429485,41.979884283,ANDERSONVILLE
831,115807,-87.716263848,41.981249671,"NORTH PARK,ALBANY PARK"
832,115906,-87.643563904,41.932717361,LINCOLN PARK
833,115938,-87.634769095,41.88331786,LOOP
834,116258,-87.702043289,41.953846017,"IRVING PARK,AVONDALE"
835,116269,-87.627305436,41.855885131,NEAR SOUTH SIDE
836,116308,-87.715899889,41.934392895,"IRVING PARK,AVONDALE"
837,116329,-87.621777409,41.898530344,
838,116384,-87.76175168,41.902294234,AUSTIN
839,116463,-87.634414351,41.834666294,"ARMOUR SQUARE,CHINATOWN"
840,116714,-87.547296947,41.728403097,SOUTH CHICAGO
841,116769,-87.621438688,41.890001335,
842,116796,-87.632595153,41.885761124,LOOP
843,116870,-87.708499442,41.964611762,"NORTH PARK,ALBANY PARK"
844,116917,-87.807002913,41.949389617,DUNNING
845,116920,-87.793740718,41.938301332,DUNNING
846,116928,-87.641808025,41.881737516,WEST LOOP
847,116962,-87.620128222,41.89668041,
848,117369,-87.609518049,41.892249163,
849,117403,-87.683712384,41.868901114,"LITTLE ITALY, UIC"
850,117430,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
851,117471,-87.660135907,41.99052009,EDGEWATER
852,117639,-87.613882123,41.851019777,NEAR SOUTH SIDE
853,117655,-87.626082794,41.871774309,LOOP
854,117710,-87.647581504,41.935914381,LAKE VIEW
855,117723,-87.624274978,41.899248597,STREETERVILLE
856,117785,-87.6474973,41.884515458,WEST LOOP
857,117797,-87.620831634,41.878384306,GRANT PARK
858,117940,-87.634168114,41.889426654,RIVER NORTH
859,118109,-87.628503064,41.902171928,RUSH & DIVISION
860,118175,-87.654949778,41.967644374,UPTOWN
861,118179,-87.63311319,41.852726786,"ARMOUR SQUARE,CHINATOWN"
862,118240,-87.629922583,41.896720932,RUSH & DIVISION
863,118351,-87.644326815,41.932702284,LINCOLN PARK
864,118498,-87.643720589,41.950498476,LAKE VIEW
865,118505,-87.622955366,41.74356768,"CHATHAM,BURNSIDE"
866,118567,-87.645991122,41.92361621,LINCOLN PARK
867,118646,-87.624390743,41.894609432,STREETERVILLE
868,118750,-87.624272468,41.900801649,STREETERVILLE
869,118862,-87.657494716,41.9944779,EDGEWATER
870,118984,-87.758346968,41.968005707,JEFFERSON PARK
871,119051,-87.672033297,42.019269958,ROGERS PARK
872,119055,-87.690303547,42.00846047,WEST RIDGE
873,119192,-87.710780922,41.968691672,"NORTH PARK,ALBANY PARK"
874,119221,-87.747057602,41.916815034,"BELMONT CRAGIN,HERMOSA"
875,119541,-87.629775097,41.883322199,LOOP
876,119634,-87.678130428,41.910364204,"WICKER PARK,WEST TOWN"
877,119769,-87.616446776,41.809567038,BRONZEVILLE
878,119798,-87.619668637,41.865732312,MUSEUM CAMPUS
879,119816,-87.63318903,41.878014487,LOOP
880,119842,-87.647452744,41.879942323,GREEKTOWN
881,119922,-87.63236505,41.888741605,RIVER NORTH
882,119952,-87.58767122,41.799450397,HYDE PARK
883,120040,-87.660604008,41.858709158,LOWER WEST SIDE
884,120168,-87.626556085,41.886831512,LOOP
885,120322,-87.633829661,41.879495472,LOOP
886,120350,-87.649176566,41.941696341,LAKE VIEW
887,120416,-87.632162307,41.880016454,LOOP
888,120558,-87.626078783,41.882567066,LOOP
889,120587,-87.624272468,41.900801649,STREETERVILLE
890,120631,-87.634904368,41.894671024,RIVER NORTH
891,120690,-87.624269874,41.89071448,STREETERVILLE
892,120706,-87.639758685,41.881994338,WEST LOOP
893,120876,,,BRONZEVILLE
894,120889,-87.612866633,41.85110748,MUSEUM CAMPUS
895,121087,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
896,121088,-87.628503064,41.902171928,RUSH & DIVISION
897,121110,-87.666849361,41.877924584,UNITED CENTER
898,121124,-87.63030327,41.883320033,LOOP
899,121128,-87.632120577,41.878542932,LOOP
900,121185,-87.685594031,41.937832166,NORTH CENTER
901,121205,-87.741384759,41.754660124,WEST LAWN
